"StationCode","Tag","dist_km"
"23-38-SB04","RBP",31.780613254816
"23-38-SB05","RBP",23.26457069612
"23-38-SB06","RBP",37.3001046020525
"23-38-SD01","RBP",41.9155374953077
"23-38-SD02","RBP",12.52695526217
"23-38-SD03","RBP",17.5618795026618
"23-38-SD04","RBP",31.6308657865102
"23-38-SD05","RBP",20.1589357775095
"23-38-SM01","RBP",39.3510714012403
"23-38-SM02","RBP",28.9285317267989
"23-38-SM05","RBP",34.180613254816
"23-38-SSC01","RBP",37.0927452891718
"23-38-SSC02","RBP",45.9197005513417
"23-38-SSC03","RBP",53.8353859762908
"23-38-WD01","RBP",57.0288888605453
"23-38-WD02","RBP",52.4199530830358
"23-38-WD05","RBP",53.7527957955104
"23-39-CS01","RBP",23.092135623731
"23-39-CS02","RBP",25.0871103705616
"23-39-CS03","RBP",27.9773123959169
"23-39-CS04","RBP",19.129393923934
"23-39-LSJ01","RBP",8.99913780286484
"23-39-LSJ02","RBP",18.3675144212722
"23-39-LSJ03","RBP",11.3367532368147
"23-39-LSJ04","RBP",10.5420310216783
"23-39-LSJ05","RBP",18.6417784899841
"23-39-LSJ06","RBP",13.4204581464245
"23-39-LSR01","RBP",10.3296464556281
"23-39-LSR02","RBP",4.62989898732233
"23-39-LSR03","RBP",6.31543289325508
"23-39-LSR04","RBP",2.77989898732233
"23-39-LSR05","RBP",7.90330085889911
"23-39-LSR06","RBP",7.65893577750952
"23-39-SB01","RBP",39.8228968081882
"23-39-SB02","RBP",36.504520189781
"23-39-SB03","RBP",21.0852813742386
"23-39-SB04","RBP",27.9385822331377
"23-39-SB06","RBP",13.40391052434
"23-39-SB07","RBP",24.4095454429506
"23-39-SD01","RBP",15.2169047558312
"23-39-SD02","RBP",19.0518289963229
"23-39-SD03","RBP",31.7051298552221
"23-39-SD04","RBP",28.0980230740356
"23-39-SD06","RBP",29.2107647738325
"23-39-SD07","RBP",Inf
"23-39-SM01","RBP",33.81848122046
"23-39-SM03","RBP",42.5495995386641
"23-39-SM04","RBP",49.2215295476647
"23-39-SSC01","RBP",14.0145706961199
"23-39-SSC02","RBP",15.6373629022556
"23-39-SSC03","RBP",45.7197005513417
"23-39-WD01","RBP",56.2584307141209
"23-39-WD02","RBP",55.0421356237306
"23-39-WD03","RBP",50.4285317267985
"340","RBP",53.324725804511
"405","RBP",40.1915259582897
"411","RBP",33.5444696834423
"418","RBP",35.2773123959168
"501","RBP",29.5172618895781
"504","RBP",25.01457069612
"508","RBP",19.0888347648318
"513","RBP",14.2296464556281
"519","RBP",23.6580735803744
"520","RBP",15.2915259582899
"602","RBP",32.943354954613
"606","RBP",40.8495995386641
"609","RBP",30.8462986797653
"610","RBP",21.7858910396796
"704","RBP",7.03614357137373
"706","RBP",2.67487373415292
"707","RBP",2.37132034355964
"711","RBP",10.8695959492893
"712","RBP",13.6494949366116
"713","RBP",14.3474134085945
"715","RBP",16.9651803615608
"716","RBP",21.1365007051206
"719","RBP",29.7314754519512
"724","RBP",26.3578210486803
"801","RBP",12.8959415460183
"804","RBP",11.8831998462214
"809","RBP",11.5526911934581
"812","RBP",11.4941125496954
"815","RBP",18.6417784899841
"902","RBP",21.202438661764
"906","RBP",26.6929978208661
"910","RBP",33.9034054609518
"912","RBP",43.1052344572747
"914","RBP",31.0101551083915
"915","RBP",30.5222871427475
"919","RBP",29.6258405333408
"920","RBP",34.3657900270019
"921","RBP",37.5835569799682
"922","RBP",37.9146752981725
"923","RBP",24.1838095116624
"CVP","RBP",47.4489898732232
"SWP","RBP",45.3347763108501
"Broodstock","RBP",7.88111831820432
"Chipps","RBP",18.4802561210691
"23-19-LSJ01","LRA",17.339696961967
"23-19-LSJ02","LRA",20.0231493398826
"23-19-LSJ03","LRA",12.2216774773064
"23-19-LSJ04","LRA",12.92695526217
"23-19-LSJ05","LRA",16.7740115370177
"23-19-LSJ07","LRA",13.9509667991877
"23-19-LSR02","LRA",11.8867532368147
"23-19-LSR03","LRA",2.87487373415292
"23-19-LSR04","LRA",3.05771644662754
"23-19-LSR05","LRA",10.5968037431535
"23-19-LSR06","LRA",5.92756492761104
"23-19-LSR07","LRA",0.532842712474619
"23-19-SB01","LRA",12.5331998462214
"23-19-SB02","LRA",15.504520189781
"23-19-SB03","LRA",32.465180361561
"23-19-SB04","LRA",35.6086832458153
"23-19-SB05","LRA",16.5059920523572
"23-19-SD01","LRA",30.7222871427475
"23-19-SD02","LRA",28.2116269709676
"23-19-SD03","LRA",28.9151803615609
"23-19-SD04","LRA",14.039087296526
"23-19-SD05","LRA",27.5243686707646
"23-19-SM01","LRA",34.2540151263928
"23-19-SM02","LRA",39.8046247918335
"23-19-SM03","LRA",40.1723917447998
"23-19-SM04","LRA",35.4025432638165
"23-19-SM05","LRA",38.4182286887656
"23-19-SM06","LRA",34.2776695296637
"23-19-SSC01","LRA",37.8013239329345
"23-19-SSC02","LRA",13.5695959492893
"23-19-SSC03","LRA",30.6107647738326
"23-20-CS01","LRA",19.2051298552221
"23-20-CS02","LRA",18.5222871427474
"23-20-CS03","LRA",24.2214249456123
"23-20-LSJ01","LRA",7.27989898732234
"23-20-LSJ02","LRA",12.389087296526
"23-20-LSJ03","LRA",18.8124891681028
"23-20-LSJ04","LRA",12.1752308678997
"23-20-LSJ05","LRA",24.090916292849
"23-20-LSJ06","LRA",13.3047727214752
"23-20-LSR01","LRA",1.61066017177982
"23-20-LSR02","LRA",2.72989898732233
"23-20-LSR03","LRA",5.37634559672906
"23-20-LSR04","LRA",3.62340187157678
"23-20-LSR05","LRA",9.77609306503488
"23-20-LSR06","LRA",0.39142135623731
"23-20-SB01","LRA",20.8959415460184
"23-20-SB02","LRA",12.7530483272049
"23-20-SB03","LRA",39.4865007051203
"23-20-SB04","LRA",35.4844191771034
"23-20-SB05","LRA",33.9944696834423
"23-20-SB07","LRA",27.3693434175952
"23-20-SD01","LRA",25.5637084989848
"23-20-SD02","LRA",26.7666522241371
"23-20-SD03","LRA",29.8601551083915
"23-20-SM02","LRA",37.3939646200538
"23-20-SM03","LRA",37.4253354699522
"23-20-SM04","LRA",35.5682286887658
"23-20-SM05","LRA",23.0965512114594
"23-20-SM07","LRA",40.7945742854947
"23-20-SM08","LRA",44.0431024229185
"23-20-SSC01","LRA",12.7610173055266
"23-20-SSC02","LRA",21.8394444302728
"23-20-SSC03","LRA",22.0894444302728
"23-21-CS03","LRA",22.1651803615609
"23-21-CS05","LRA",20.5036579926459
"23-21-CS06","LRA",19.4873629022557
"23-21-LSJ01","LRA",26.8465512114594
"23-21-LSJ02","LRA",13.2583261120685
"23-21-LSJ03","LRA",13.1702056147303
"23-21-LSJ04","LRA",9.98847763108502
"23-21-LSJ05","LRA",18.6296464556281
"23-21-LSJ06","LRA",12.7340620433566
"23-21-LSR01","LRA",6.89325035256028
"23-21-LSR02","LRA",8.99177848998413
"23-21-LSR03","LRA",3.91837661840736
"23-21-LSR04","LRA",1.43994949366117
"23-21-LSR05","LRA",5.44974746830584
"23-21-LSR06","LRA",2.78700576850888
"23-21-SB02","LRA",39.9971608769001
"23-21-SB03","LRA",34.0356385079854
"23-21-SB04","LRA",14.1796464556281
"23-21-SB05","LRA",27.6501046020527
"23-21-SB06","LRA",35.1400540957138
"23-21-SB07","LRA",13.2210678118654
"23-21-SD01","LRA",13.6148232278141
"23-21-SD03","LRA",28.6444696834423
"23-21-SD04","LRA",29.1944696834423
"23-21-SD07","LRA",12.2441125496954
"23-21-SD08","LRA",32.1722871427475
"23-21-SD09","LRA",22.1175144212722
"23-21-SM01","LRA",34.5619841047144
"23-21-SM03","LRA",36.6611219075792
"23-21-SM04","LRA",48.5851334445968
"23-21-SM05","LRA",38.2703102167828
"23-21-SM06","LRA",45.0259451353932
"23-21-SM07","LRA",34.1241161390704
"23-21-SSC01","LRA",41.5483802077822
"23-21-SSC02","LRA",56.2389393668841
"23-21-SSC03","LRA",22.1187337521542
"23-22-CS01","LRA",28.3409162928491
"23-22-CS03","LRA",27.8086832458154
"23-22-CS04","LRA",19.2258405333407
"23-22-LSJ03","LRA",11.6367532368147
"23-22-LSJ04","LRA",9.3420310216783
"23-22-LSJ06","LRA",13.066652224137
"23-22-LSR01","LRA",7.6260930650349
"23-22-LSR02","LRA",9.11604255869606
"23-22-LSR03","LRA",2.23137084989848
"23-22-SB01","LRA",13.2695959492893
"23-22-SB02","LRA",27.515180361561
"23-22-SB04","LRA",27.5814754519512
"23-22-SB05","LRA",35.3394444302728
"23-22-SB06","LRA",38.857211383239
"23-22-SB07","LRA",15.1036579926459
"23-22-SD03","LRA",28.9601551083915
"23-22-SD04","LRA",28.3737590053236
"23-22-SD08","LRA",30.4308657865102
"23-22-SM01","LRA",16.1024386617639
"23-22-SM04","LRA",34.8241161390704
"23-22-SM05","LRA",34.4833044482741
"23-22-SM06","LRA",37.6874675043082
"23-22-SM08","LRA",32.5705627484772
"23-23-CS01","LRA",22.9651803615609
"23-23-CS02","LRA",21.9743686707646
"23-23-CS03","LRA",23.3542676580869
"23-23-LSJ01","LRA",13.0323376490862
"23-23-LSJ02","LRA",15.1296464556282
"23-23-LSJ03","LRA",24.1116269709676
"23-23-LSJ04","LRA",12.3097979746447
"23-23-LSJ05","LRA",13.666652224137
"23-23-LSJ06","LRA",12.1905591591021
"23-23-LSR01","LRA",12.1746212024587
"23-23-LSR02","LRA",6.50685424949239
"23-23-LSR03","LRA",1.79705627484772
"23-23-SB01","LRA",19.9802561210692
"23-23-SB02","LRA",13.4903066274079
"23-23-SB03","LRA",36.8879725676966
"23-23-SB05","LRA",12.9501046020526
"23-23-SB06","LRA",25.6444696834423
"23-23-SB07","LRA",27.3944696834423
"23-23-SD01","LRA",44.3504617357994
"23-23-SD03","LRA",28.0494949366117
"23-23-SD05","LRA",27.6994949366117
"23-23-SM01","LRA",37.2525432638165
"23-23-SM03","LRA",19.2823376490863
"23-23-SM06","LRA",35.407568516986
"23-23-SSC01","LRA",36.6477705423413
"23-23-SSC02","LRA",18.9702056147303
"23-23-SSC03","LRA",27.54152595829
"23-24-CS01","LRA",23.2329473145273
"23-24-CS02","LRA",17.6151803615609
"23-24-CS03","LRA",20.6657900270019
"23-24-LSJ01","LRA",8.54913780286484
"23-24-LSJ02","LRA",15.1444696834422
"23-24-LSJ03","LRA",12.8823376490862
"23-24-LSJ04","LRA",22.2130988335438
"23-24-LSJ05","LRA",9.56274169979695
"23-24-LSJ06","LRA",12.9373629022557
"23-24-LSR01","LRA",4.85477272147526
"23-24-LSR02","LRA",11.0468037431535
"23-24-LSR03","LRA",1.13994949366117
"23-24-SB01","LRA",15.5645706961198
"23-24-SB02","LRA",15.9450793488832
"23-24-SB03","LRA",35.3350288425444
"23-24-SB04","LRA",36.5494949366116
"23-24-SB05","LRA",12.9488852711706
"23-24-SB06","LRA",31.9755880016466
"23-24-SD01","LRA",33.0879725676967
"23-24-SD02","LRA",28.4530483272049
"23-24-SD03","LRA",25.617261889578
"23-24-SD04","LRA",21.1166522241371
"23-24-SD05","LRA",23.2110173055266
"23-24-SM02","LRA",36.3075685169859
"23-24-SM03","LRA",39.3774169979692
"23-24-SM04","LRA",41.3830519165796
"23-24-SM05","LRA",34.1034054609518
"23-24-SM06","LRA",36.0132034355963
"23-24-SM07","LRA",42.6581781824267
"23-24-SSC01","LRA",49.2697005513416
"23-24-SSC02","LRA",41.9898015640195
"23-24-SSC03","LRA",34.7992424049175
"23-25-CS01","LRA",24.5214249456123
"23-25-CS04","LRA",20.5994949366117
"23-25-CS05","LRA",21.3616269709676
"23-25-LSJ01","LRA",23.478784258493
"23-25-LSJ02","LRA",15.3376154339499
"23-25-LSJ03","LRA",12.2817279836453
"23-25-LSJ04","LRA",13.1704581464245
"23-25-LSJ05","LRA",9.82487373415292
"23-25-LSJ06","LRA",18.7589357775095
"23-25-LSR01","LRA",2.80060966544099
"23-25-LSR02","LRA",8.1260930650349
"23-25-LSR03","LRA",9.00391052434009
"23-25-LSR04","LRA",3.14913780286485
"23-25-LSR05","LRA",3.44411254969543
"23-25-LSR06","LRA",10.9210678118655
"23-25-SB01","LRA",35.0078210486802
"23-25-SB02","LRA",29.6578210486803
"23-25-SB03","LRA",36.192997820866
"23-25-SB06","LRA",34.1994949366117
"23-25-SD01","LRA",35.0950793488833
"23-25-SD02","LRA",18.4246212024587
"23-25-SD03","LRA",19.340306627408
"23-25-SD04","LRA",27.3622366364086
"23-25-SD05","LRA",18.9461940777125
"23-25-SM01","LRA",34.0383297014435
"23-25-SM02","LRA",46.524473272817
"23-25-SM03","LRA",34.8933549546129
"23-25-SSC01","LRA",58.0824422511386
"23-25-SSC02","LRA",42.5019335983754
"23-25-SSC03","LRA",28.303657992646
"23-25-WD02","LRA",55.4649278298664
"23-25-WD03","LRA",54.0527957955104
"23-25-WD04","LRA",53.586857838867
"23-26-CS01","LRA",18.5222871427474
"23-26-CS02","LRA",19.3051298552221
"23-26-CS03","LRA",24.5214249456123
"23-26-LSJ01","LRA",26.8758405333407
"23-26-LSJ02","LRA",12.3630988335437
"23-26-LSJ03","LRA",13.5169047558312
"23-26-LSJ04","LRA",17.0568542494924
"23-26-LSJ05","LRA",11.6767027304758
"23-26-LSJ06","LRA",10.0798989873223
"23-26-LSR01","LRA",12.0831998462214
"23-26-LSR02","LRA",10.3453318805774
"23-26-LSR03","LRA",2.12989898732233
"23-26-LSR04","LRA",2.31213203435596
"23-26-LSR05","LRA",5.06335136523795
"23-26-LSR06","LRA",10.5089357775095
"23-26-SB01","LRA",31.7143181644258
"23-26-SB02","LRA",28.5894444302729
"23-26-SB03","LRA",38.0329473145271
"23-26-SB05","LRA",33.91848122046
"23-26-SB06","LRA",37.9601551083913
"23-26-SD01","LRA",16.8669047558312
"23-26-SD03","LRA",26.0086832458153
"23-26-SD04","LRA",29.3702056147303
"23-26-SD06","LRA",27.0080735803744
"23-26-SD08","LRA",28.8865007051205
"23-26-SM01","LRA",Inf
"23-26-SM02","LRA",39.4132034355962
"23-26-SM03","LRA",34.3705627484771
"23-26-SSC01","LRA",34.3371103705616
"23-26-SSC02","LRA",51.3697005513416
"23-26-SSC03","LRA",59.0324422511386
"23-26-WD02","LRA",55.9806132548156
"23-26-WD03","LRA",50.009902576697
"23-26-WD04","LRA",46.3906637611545
"23-27-CS01","LRA",21.6486327394765
"23-27-CS03","LRA",18.8258405333407
"23-27-CS05","LRA",19.9080735803743
"23-27-LSJ01","LRA",7.52132034355964
"23-27-LSJ02","LRA",15.254520189781
"23-27-LSJ03","LRA",25.3823376490863
"23-27-LSJ04","LRA",16.5376154339498
"23-27-LSJ05","LRA",11.1577164466275
"23-27-LSJ06","LRA",12.666652224137
"23-27-LSR01","LRA",0.474264068711929
"23-27-LSR02","LRA",3.8562445840514
"23-27-LSR03","LRA",7.48822509939087
"23-27-LSR04","LRA",1.24497474683058
"23-27-LSR05","LRA",2.50416305603426
"23-27-LSR06","LRA",8.32964645562817
"23-27-SB02","LRA",34.1858910396796
"23-27-SB03","LRA",33.4599025766974
"23-27-SB04","LRA",13.6273123959168
"23-27-SB05","LRA",25.3323376490864
"23-27-SB06","LRA",34.4622366364086
"23-27-SB07","LRA",17.4494949366116
"23-27-SD01","LRA",28.79152595829
"23-27-SD02","LRA",28.4530483272049
"23-27-SD03","LRA",35.1936074863072
"23-27-SD05","LRA",28.3151803615609
"23-27-SD06","LRA",18.5811183182043
"23-27-SM01","LRA",45.3294985259864
"23-27-SM03","LRA",36.9782791951045
"23-27-SM04","LRA",38.2495995386641
"23-27-SSC01","LRA",35.4320851173921
"23-27-SSC02","LRA",20.2944696834422
"23-27-SSC03","LRA",26.6001046020527
"23-27-WD01","LRA",49.1371103705612
"23-27-WD02","LRA",55.2069588515447
"23-27-WD03","LRA",55.9634559672902
"23-28-CS03","LRA",33.8507142674937
"23-28-CS05","LRA",20.1258405333407
"23-28-CS06","LRA",23.8829473145273
"23-28-LSJ01","LRA",11.1355339059327
"23-28-LSJ02","LRA",19.2867532368147
"23-28-LSJ03","LRA",12.2338095116624
"23-28-LSJ04","LRA",26.4929978208661
"23-28-LSJ05","LRA",16.3118795026618
"23-28-LSJ06","LRA",12.6338095116624
"23-28-LSR01","LRA",5.64974746830584
"23-28-LSR02","LRA",9.10035713374682
"23-28-LSR03","LRA",1.38994949366117
"23-28-LSR04","LRA",7.25832611206853
"23-28-LSR05","LRA",6.29472221513642
"23-28-LSR06","LRA",9.68822509939085
"23-28-SB01","LRA",12.7746212024587
"23-28-SB02","LRA",36.1350288425443
"23-28-SB03","LRA",32.4287842584931
"23-28-SB04","LRA",13.1758405333407
"23-28-SB05","LRA",29.915790027002
"23-28-SB06","LRA",29.4687337521542
"23-28-SD01","LRA",27.1086832458153
"23-28-SD02","LRA",30.6429978208661
"23-28-SD04","LRA",18.840306627408
"23-28-SD05","LRA",28.053048327205
"23-28-SD07","LRA",24.0610173055266
"23-28-SM01","LRA",38.9303607231216
"23-28-SM02","LRA",38.3117315730201
"23-28-SM03","LRA",29.8563491861041
"23-28-SSC01","LRA",36.0149278298667
"23-28-SSC02","LRA",55.7353859762908
"23-28-SSC03","LRA",17.1909162928489
"23-28-WD01","LRA",42.0228968081882
"23-28-WD02","LRA",58.6945742854945
"23-28-WD03","LRA",57.1013239329343
"23-29-CS01","LRA",25.1329473145273
"23-29-CS03","LRA",36.432085117392
"23-29-CS04","LRA",17.4530483272049
"23-29-LSJ01","LRA",11.3698484809835
"23-29-LSJ02","LRA",12.7252308678997
"23-29-LSJ03","LRA",13.4130988335437
"23-29-LSJ04","LRA",9.19558441227157
"23-29-LSJ05","LRA",12.42695526217
"23-29-LSJ06","LRA",12.254520189781
"23-29-LSR01","LRA",1.11568542494924
"23-29-LSR02","LRA",4.42193000900064
"23-29-LSR03","LRA",8.54472221513642
"23-29-LSR04","LRA",5.59472221513642
"23-29-LSR05","LRA",2.17426406871193
"23-29-LSR06","LRA",2.57487373415292
"23-29-SB02","LRA",27.803657992646
"23-29-SB03","LRA",24.9802561210692
"23-29-SB04","LRA",36.492997820866
"23-29-SB05","LRA",35.6344191771034
"23-29-SB07","LRA",12.5323376490862
"23-29-SB09","LRA",28.2743686707647
"23-29-SD02","LRA",18.1539105243401
"23-29-SD03","LRA",30.1394444302728
"23-29-SD04","LRA",32.5773123959169
"23-29-SD06","LRA",30.4651803615609
"23-29-SD07","LRA",17.9618795026618
"23-29-SM01","LRA",34.6933549546129
"23-29-SM02","LRA",32.7619841047145
"23-29-SM03","LRA",31.3377200360026
"23-29-SSC01","LRA",37.8927452891718
"23-29-SSC02","LRA",16.6787842584929
"23-29-SSC03","LRA",28.5743686707647
"23-29-WD01","LRA",60.3931024229184
"23-29-WD02","LRA",50.9513239329343
"23-29-WD03","LRA",56.6398015640193
"23-30-CS01","LRA",26.5791413922399
"23-30-CS02","LRA",23.9007142674937
"23-30-CS03","LRA",20.5536579926459
"23-30-LSJ01","LRA",8.6420310216783
"23-30-LSJ02","LRA",12.5595454429505
"23-30-LSJ03","LRA",21.9423881554251
"23-30-LSJ04","LRA",12.3648232278141
"23-30-LSJ05","LRA",14.6760930650349
"23-30-LSJ06","LRA",12.2459415460184
"23-30-LSR01","LRA",2.20918830920368
"23-30-LSR02","LRA",3.83198051533947
"23-30-LSR03","LRA",7.80832611206853
"23-30-LSR04","LRA",8.93822509939086
"23-30-LSR05","LRA",3.02842712474619
"23-30-LSR06","LRA",3.03639610306789
"23-30-SB01","LRA",20.5388347648319
"23-30-SB02","LRA",13.179393923934
"23-30-SB03","LRA",25.1302561210692
"23-30-SB04","LRA",35.1036579926459
"23-30-SB05","LRA",13.3195959492893
"23-30-SD02","LRA",16.7533008588991
"23-30-SD03","LRA",12.9476659402887
"23-30-SD04","LRA",30.5273123959169
"23-30-SD06","LRA",33.1708152801713
"23-30-SD07","LRA",32.8465512114594
"23-30-SM02","LRA",34.957568516986
"23-30-SM03","LRA",31.3791413922399
"23-30-SM04","LRA",38.9359956417319
"23-30-SSC01","LRA",56.4510714012401
"23-30-SSC02","LRA",50.6697005513416
"23-30-SSC03","LRA",31.1936074863072
"23-30-WD01","LRA",52.7063491861037
"23-30-WD03","LRA",53.0584307141208
"23-30-WD04","LRA",48.4992424049172
"23-31-CS01","LRA",22.3444696834422
"23-31-CS02","LRA",19.6965512114594
"23-31-CS03","LRA",18.9586832458153
"23-31-LSJ01","LRA",15.142388155425
"23-31-LSJ02","LRA",12.8202056147303
"23-31-LSJ03","LRA",6.89705627484772
"23-31-LSJ04","LRA",11.4734018715768
"23-31-LSJ05","LRA",14.3861435713737
"23-31-LSJ06","LRA",7.60918830920368
"23-31-LSR01","LRA",7.77903679018718
"23-31-LSR02","LRA",4.20269119345812
"23-31-LSR03","LRA",11.3503571337468
"23-31-LSR04","LRA",0.362132034355964
"23-31-LSR05","LRA",6.85832611206853
"23-31-LSR06","LRA",9.66751442127219
"23-31-SB01","LRA",20.7630988335438
"23-31-SB02","LRA",13.0710678118654
"23-31-SB03","LRA",31.7314754519512
"23-31-SB04","LRA",35.8737590053235
"23-31-SB05","LRA",24.7808657865102
"23-31-SB06","LRA",34.4779220613579
"23-31-SD01","LRA",35.1157900270019
"23-31-SD02","LRA",18.8754833995939
"23-31-SD03","LRA",27.229393923934
"23-31-SD04","LRA",28.1273123959169
"23-31-SD06","LRA",34.3450793488833
"23-31-SM01","LRA",20.6308657865101
"23-31-SM02","LRA",33.0034054609518
"23-31-SM03","LRA",36.083914113715
"23-31-SSC01","LRA",35.5820851173921
"23-31-SSC02","LRA",48.4404112294603
"23-31-SSC03","LRA",11.2246212024587
"23-31-WD01","LRA",49.7406637611545
"23-31-WD02","LRA",56.8205627484768
"23-31-WD03","LRA",53.2891918985783
"23-32-CS03","LRA",21.1450793488832
"23-32-CS04","LRA",19.6465512114594
"23-32-CS05","LRA",21.9829473145273
"23-32-LSJ01","LRA",9.43700576850888
"23-32-LSJ02","LRA",13.9858910396795
"23-32-LSJ03","LRA",23.4373629022557
"23-32-LSJ04","LRA",13.4997474683058
"23-32-LSJ06","LRA",12.5597979746447
"23-32-LSJ07","LRA",23.3323376490863
"23-32-LSR01","LRA",3.9142135623731
"23-32-LSR02","LRA",1.45208152801713
"23-32-LSR03","LRA",6.9840620433566
"23-32-LSR04","LRA",8.18319984622145
"23-32-LSR05","LRA",3.82340187157678
"23-32-LSR06","LRA",4.54766594028871
"23-32-SB01","LRA",34.0066017177983
"23-32-SB03","LRA",23.1323376490863
"23-32-SB04","LRA",27.54152595829
"23-32-SB06","LRA",13.1909162928489
"23-32-SB07","LRA",20.9838095116624
"23-32-SB10","LRA",13.3637084989847
"23-32-SD01","LRA",32.3137084989848
"23-32-SD02","LRA",30.0273123959169
"23-32-SD03","LRA",29.6480230740355
"23-32-SD04","LRA",27.590916292849
"23-32-SD05","LRA",26.1208152801713
"23-32-SD06","LRA",19.1118795026618
"23-32-SM01","LRA",35.3768073325285
"23-32-SM02","LRA",34.2605122421383
"23-32-SM03","LRA",26.2228968081885
"23-32-SSC01","LRA",36.2356385079853
"23-32-SSC02","LRA",18.8409162928489
"23-32-SSC03","LRA",15.0923881554251
"23-32-WD01","LRA",52.197770542341
"23-32-WD02","LRA",56.9761976670872
"23-32-WD03","LRA",52.8504617357991
"23-33-CS01","LRA",19.4373629022557
"23-33-CS02","LRA",19.8051298552221
"23-33-CS03","LRA",20.5208152801713
"23-33-LSJ01","LRA",24.2358910396795
"23-33-LSJ03","LRA",14.2716774773064
"23-33-LSJ04","LRA",20.7923881554251
"23-33-LSJ05","LRA",21.3595454429505
"23-33-LSJ06","LRA",12.5216774773064
"23-33-LSJ07","LRA",12.4805086527633
"23-33-LSR01","LRA",10.3039105243401
"23-33-LSR02","LRA",6.03614357137373
"23-33-LSR03","LRA",3.0198484809835
"23-33-LSR04","LRA",4.94766594028871
"23-33-LSR05","LRA",9.20391052434009
"23-33-LSR06","LRA",5.54472221513642
"23-33-SB01","LRA",36.9637084989846
"23-33-SB02","LRA",31.0013239329347
"23-33-SB03","LRA",13.3116269709676
"23-33-SB04","LRA",37.1409162928489
"23-33-SB05","LRA",34.8344191771034
"23-33-SB06","LRA",23.2802561210692
"23-33-SD01","LRA",28.4151803615609
"23-33-SD02","LRA",20.3982756057297
"23-33-SD04","LRA",14.4790367901872
"23-33-SD05","LRA",25.5059920523572
"23-33-SD06","LRA",18.9547727214752
"23-33-SM01","LRA",33.9569588515451
"23-33-SM02","LRA",31.9291413922399
"23-33-SM03","LRA",19.5651803615609
"23-33-SSC01","LRA",48.8904112294603
"23-33-SSC02","LRA",56.2096500450028
"23-33-SSC03","LRA",27.9829473145274
"23-33-WD01","LRA",56.287467504308
"23-33-WD02","LRA",42.9007142674934
"23-33-WD03","LRA",54.8412734265954
"23-34-CS01","LRA",27.403657992646
"23-34-CS03","LRA",24.9542676580869
"23-34-CS04","LRA",19.266652224137
"23-34-CS06","LRA",17.9187337521541
"23-34-LSJ01","LRA",16.3583261120685
"23-34-LSJ02","LRA",23.366652224137
"23-34-LSJ03","LRA",11.4867532368147
"23-34-LSJ04","LRA",11.9491378028648
"23-34-LSJ05","LRA",13.9790367901872
"23-34-LSJ06","LRA",8.1420310216783
"23-34-LSR01","LRA",9.13675323681471
"23-34-LSR02","LRA",8.56604255869606
"23-34-LSR03","LRA",1.41213203435596
"23-34-LSR04","LRA",5.92548339959391
"23-34-LSR05","LRA",10.7003571337468
"23-34-LSR07","LRA",3.53553390593274
"23-34-SB01","LRA",24.5379725676968
"23-34-SB03","LRA",32.3894444302729
"23-34-SB04","LRA",23.8509667991879
"23-34-SB05","LRA",38.8365007051204
"23-34-SB06","LRA",27.1323376490864
"23-34-SB07","LRA",27.2365007051206
"23-34-SD01","LRA",28.278784258493
"23-34-SD02","LRA",29.4187337521542
"23-34-SD03","LRA",16.5926406871193
"23-34-SD04","LRA",12.0526911934581
"23-34-SD05","LRA",19.0825901807804
"23-34-SD06","LRA",47.171172413918
"23-34-SM01","LRA",32.4362481734265
"23-34-SM04","LRA",34.6833044482741
"23-34-SM05","LRA",34.2998520703585
"23-34-SSC01","LRA",21.0151803615609
"23-34-SSC02","LRA",11.6074639149333
"23-34-SSC03","LRA",29.6365007051206
"23-34-WD01","LRA",53.5113744392731
"23-34-WD02","LRA",54.87411613907
"23-34-WD03","LRA",50.7163996924425
"23-35-CS01","LRA",20.328784258493
"23-35-CS03","LRA",19.029393923934
"23-35-CS05","LRA",23.8329473145273
"23-35-LSJ01","LRA",14.4080735803743
"23-35-LSJ02","LRA",11.6074639149333
"23-35-LSJ03","LRA",11.8026911934581
"23-35-LSJ04","LRA",19.5695959492893
"23-35-LSJ05","LRA",11.6423881554251
"23-35-LSJ06","LRA",18.728174593052
"23-35-LSR01","LRA",8.18319984622145
"23-35-LSR02","LRA",5.81543289325508
"23-35-LSR03","LRA",1.61923881554251
"23-35-LSR04","LRA",3.45269119345812
"23-35-LSR05","LRA",10.7003571337468
"23-35-LSR06","LRA",4.60563491861041
"23-35-SB01","LRA",23.3338095116625
"23-35-SB02","LRA",13.2379725676966
"23-35-SB05","LRA",20.4388347648319
"23-35-SB07","LRA",32.0787842584931
"23-35-SD01","LRA",22.4796464556282
"23-35-SD02","LRA",29.8323376490863
"23-35-SD03","LRA",20.0432503525603
"23-35-SD04","LRA",34.4450793488833
"23-35-SD05","LRA",14.8219300090006
"23-35-SSC01","LRA",44.9833044482738
"23-35-SSC02","LRA",49.6197005513417
"23-35-SSC03","LRA",16.1080735803743
"23-35-WD01","LRA",42.4865007051203
"23-35-WD02","LRA",52.0820851173918
"23-35-WD05","LRA",56.8806132548156
"23-36-CS01","LRA",17.7066017177982
"23-36-CS03","LRA",22.5971608769004
"23-36-CS05","LRA",19.4551298552221
"23-36-LSJ01","LRA",20.6438600180013
