"StationCode","TowNumber","SampleDate","EDSM_Count","Survey","Salvage","Acrefeet","SKT_Catch","SurveyNumber","Tag","FirstDayRelease","Total","Release.Method","Count","DaysSinceRelease","dist_km"
"23-32-SB01",1,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,38.2007142674936
"23-32-SB01",2,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,38.2007142674936
"23-32-SB01",3,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,38.2007142674936
"23-32-SB01",4,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,38.2007142674936
"23-32-SB03",1,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,27.3264501987818
"23-32-SB03",2,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,27.3264501987818
"23-32-SB03",3,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,27.3264501987818
"23-32-SB03",4,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,27.3264501987818
"23-32-SB04",1,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,31.7356385079855
"23-32-SB04",2,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,31.7356385079855
"23-32-SB04",3,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,31.7356385079855
"23-32-SB04",4,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,31.7356385079855
"23-32-SB06",1,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,17.3850288425443
"23-32-SB06",2,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,17.3850288425443
"23-32-SB06",3,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,17.3850288425443
"23-32-SB06",4,2023-03-08,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,49,17.3850288425443
"23-32-SB07",1,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,25.1779220613579
"23-32-SB07",2,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,25.1779220613579
"23-32-SB07",3,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,25.1779220613579
"23-32-SB07",4,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,25.1779220613579
"23-32-SB10",1,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,17.5578210486801
"23-32-SB10",2,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,17.5578210486801
"23-32-SB10",3,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,17.5578210486801
"23-32-SB10",4,2023-03-09,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,50,17.5578210486801
"23-32-SD01",1,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,33.4208152801713
"23-32-SD01",2,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,33.4208152801713
"23-32-SD01",3,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,33.4208152801713
"23-32-SD01",4,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,33.4208152801713
"23-32-SD02",1,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,31.1344191771034
"23-32-SD02",2,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,31.1344191771034
"23-32-SD02",3,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,31.1344191771034
"23-32-SD02",4,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,31.1344191771034
"23-32-SD03",1,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,30.7551298552221
"23-32-SD03",2,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,30.7551298552221
"23-32-SD03",3,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,30.7551298552221
"23-32-SD03",4,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,30.7551298552221
"23-32-SD04",1,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,28.6980230740355
"23-32-SD05",1,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,27.2279220613579
"23-32-SD05",2,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,27.2279220613579
"23-32-SD05",3,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,27.2279220613579
"23-32-SD05",4,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,27.2279220613579
"23-32-SD06",1,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,20.2189862838483
"23-32-SD06",2,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,20.2189862838483
"23-32-SD06",3,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,20.2189862838483
"23-32-SD06",4,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,20.2189862838483
"23-32-SM01",1,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,39.5709198822238
"23-32-SM01",2,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,39.5709198822238
"23-32-SM01",3,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,39.5709198822238
"23-32-SM01",4,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,39.5709198822238
"23-32-SM02",1,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,38.4546247918336
"23-32-SM02",2,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,38.4546247918336
"23-32-SM02",3,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,38.4546247918336
"23-32-SM02",4,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,38.4546247918336
"23-32-SM03",1,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,30.417009357884
"23-32-SM03",2,2023-03-06,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,30.417009357884
"23-32-SM03",3,2023-03-06,1,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,47,30.417009357884
"23-32-SSC01",1,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,32.0122366364087
"23-32-SSC01",2,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,32.0122366364087
"23-32-SSC01",3,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,32.0122366364087
"23-32-SSC01",4,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,32.0122366364087
"23-32-SSC02",1,2023-03-07,1,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,14.6175144212722
"23-32-SSC02",2,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,14.6175144212722
"23-32-SSC03",1,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,10.8689862838483
"23-32-SSC03",2,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,10.8689862838483
"23-32-SSC03",3,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,10.8689862838483
"23-32-SSC03",4,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,10.8689862838483
"23-32-WD01",1,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,56.3918830920363
"23-32-WD01",2,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,56.3918830920363
"23-32-WD01",3,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,56.3918830920363
"23-32-WD01",4,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,56.3918830920363
"23-32-WD02",1,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,61.1703102167825
"23-32-WD02",2,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,61.1703102167825
"23-32-WD02",3,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,61.1703102167825
"23-32-WD02",4,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,61.1703102167825
"23-32-WD03",1,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,57.0445742854944
"23-32-WD03",2,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,57.0445742854944
"23-32-WD03",3,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,57.0445742854944
"23-32-WD03",4,2023-03-07,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,48,57.0445742854944
"23-33-CS01",1,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,15.2139610306789
"23-33-CS01",2,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,15.2139610306789
"23-33-CS01",3,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,15.2139610306789
"23-33-CS01",4,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,15.2139610306789
"23-33-CS02",1,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,15.5817279836453
"23-33-CS02",2,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,15.5817279836453
"23-33-CS02",3,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,15.5817279836453
"23-33-CS02",4,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,15.5817279836453
"23-33-CS03",1,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,16.2974134085945
"23-33-CS03",2,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,16.2974134085945
"23-33-CS03",3,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,16.2974134085945
"23-33-CS03",4,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,16.2974134085945
"23-33-LSJ01",1,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,25.3429978208661
"23-33-LSJ01",2,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,25.3429978208661
"23-33-LSJ01",3,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,25.3429978208661
"23-33-LSJ01",4,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,25.3429978208661
"23-33-LSJ03",1,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,17.0453318805774
"23-33-LSJ03",2,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,17.0453318805774
"23-33-LSJ03",3,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,17.0453318805774
"23-33-LSJ03",4,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,17.0453318805774
"23-33-LSJ04",1,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,21.8994949366117
"23-33-LSJ04",2,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,21.8994949366117
"23-33-LSJ04",3,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,21.8994949366117
"23-33-LSJ04",4,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,21.8994949366117
"23-33-LSJ05",1,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,22.4666522241371
"23-33-LSJ05",2,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,22.4666522241371
"23-33-LSJ05",3,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,22.4666522241371
"23-33-LSJ05",4,2023-03-17,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,58,22.4666522241371
"23-33-LSJ06",1,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,16.7157900270018
"23-33-LSJ06",2,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,16.7157900270018
"23-33-LSJ06",3,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,16.7157900270018
"23-33-LSJ06",4,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,16.7157900270018
"23-33-LSJ07",1,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,13.5876154339498
"23-33-LSJ07",2,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,13.5876154339498
"23-33-LSJ07",3,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,13.5876154339498
"23-33-LSJ07",4,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,13.5876154339498
"23-33-LSR01",1,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,14.4980230740355
"23-33-LSR01",2,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,14.4980230740355
"23-33-LSR01",3,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,14.4980230740355
"23-33-LSR01",4,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,14.4980230740355
"23-33-LSR02",1,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,10.2302561210692
"23-33-LSR02",2,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,10.2302561210692
"23-33-LSR02",3,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,10.2302561210692
"23-33-LSR02",4,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,10.2302561210692
"23-33-LSR03",1,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,7.21396103067894
"23-33-LSR03",2,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,7.21396103067894
"23-33-LSR03",3,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,7.21396103067894
"23-33-LSR03",4,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,7.21396103067894
"23-33-LSR04",1,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,0.724264068711928
"23-33-LSR04",2,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,0.724264068711928
"23-33-LSR04",3,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,0.724264068711928
"23-33-LSR04",4,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,0.724264068711928
"23-33-LSR05",1,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,13.3980230740355
"23-33-LSR05",2,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,13.3980230740355
"23-33-LSR05",3,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,13.3980230740355
"23-33-LSR05",4,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,13.3980230740355
"23-33-LSR06",1,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,9.73883476483184
"23-33-LSR06",2,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,9.73883476483184
"23-33-LSR06",3,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,9.73883476483184
"23-33-LSR06",4,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,9.73883476483184
"23-33-SB01",1,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,41.1578210486799
"23-33-SB01",2,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,41.1578210486799
"23-33-SB01",3,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,41.1578210486799
"23-33-SB01",4,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,41.1578210486799
"23-33-SB02",1,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,35.1954364826301
"23-33-SB02",2,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,35.1954364826301
"23-33-SB02",3,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,35.1954364826301
"23-33-SB02",4,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,35.1954364826301
"23-33-SB03",1,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,17.505739520663
"23-33-SB03",2,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,17.505739520663
"23-33-SB03",3,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,17.505739520663
"23-33-SB03",4,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,17.505739520663
"23-33-SB04",1,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,41.3350288425442
"23-33-SB04",2,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,41.3350288425442
"23-33-SB04",3,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,41.3350288425442
"23-33-SB04",4,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,41.3350288425442
"23-33-SB05",1,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,39.0285317267987
"23-33-SB05",2,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,39.0285317267987
"23-33-SB05",3,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,39.0285317267987
"23-33-SB05",4,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,39.0285317267987
"23-33-SB06",1,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,27.4743686707647
"23-33-SB06",2,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,27.4743686707647
"23-33-SB06",3,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,27.4743686707647
"23-33-SB06",4,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,27.4743686707647
"23-33-SD01",1,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,29.5222871427475
"23-33-SD01",2,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,29.5222871427475
"23-33-SD01",3,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,29.5222871427475
"23-33-SD01",4,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,29.5222871427475
"23-33-SD02",1,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,21.5053823869162
"23-33-SD02",2,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,21.5053823869162
"23-33-SD02",3,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,21.5053823869162
"23-33-SD02",4,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,21.5053823869162
"23-33-SD04",1,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,15.5861435713737
"23-33-SD04",2,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,15.5861435713737
"23-33-SD04",3,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,15.5861435713737
"23-33-SD04",4,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,15.5861435713737
"23-33-SD05",1,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,26.6130988335437
"23-33-SD05",2,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,26.6130988335437
"23-33-SD05",3,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,26.6130988335437
"23-33-SD05",4,2023-03-15,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,56,26.6130988335437
"23-33-SD06",1,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,20.0618795026618
"23-33-SD06",2,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,20.0618795026618
"23-33-SD06",3,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,20.0618795026618
"23-33-SD06",4,2023-03-13,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,54,20.0618795026618
"23-33-SM01",1,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,38.1510714012404
"23-33-SM01",2,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,38.1510714012404
"23-33-SM01",3,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,38.1510714012404
"23-33-SM01",4,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,38.1510714012404
"23-33-SM02",1,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,36.1232539419352
"23-33-SM02",2,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,36.1232539419352
"23-33-SM03",1,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,23.7592929112564
"23-33-SM03",2,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,23.7592929112564
"23-33-SM03",3,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,23.7592929112564
"23-33-SM03",4,2023-03-16,0,"EDSM",NA,NA,NA,NA,"ROP",2023-01-18,14524,"Hard Release",0,57,23.7592929112564
